game_year,game_date,game_pk,at_bat_number,pitch_number,batter,player_name,p_throws,stand,pitch_type,pitch_name,zone,plate_x,plate_z,sz_top,sz_bot,hc_x,hc_y,type,events,description,des,bb_type,launch_speed,launch_angle,launch_speed_angle,hit_distance_sc,home_team,away_team,inning,inning_topbot,game_type,bat_score,post_bat_score,balls,strikes,Season,wBB,wHBP,w1B,w2B,w3B,wHR,loc_x,loc_y,hit_direction,ooz,sort_rank,pitch_uid
2024,2024-04-30,746239,14,2,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,6.0,0.33,2.93,3.55,1.76,189.6,121.76,X,field_out,hit_into_play,Trea Turner flies out to right fielder Jo Adell.,fly_ball,91.7,54.0,3.0,249.0,LAA,PHI,2,Top,R,3,3,0,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,160.17216478,190.94378821000004,Oppo,False,2,746239-14-2
2024,2024-04-30,746239,72,3,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,8.0,-0.21,1.93,3.55,1.76,124.4,192.65,X,single,hit_into_play,Trea Turner singles on a ground ball to center fielder Mickey Moniak.,ground_ball,105.0,-2.0,4.0,28.0,LAA,PHI,9,Top,R,7,7,2,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-2.54558441999999,14.025671020000013,Straightaway,False,1,746239-72-3
2024,2024-04-30,746239,59,4,607208,"Turner, Trea",L,R,CH,Changeup,9.0,0.48,2.18,3.55,1.76,82.82,103.42,X,single,hit_into_play,Trea Turner singles on a ground ball to left fielder Taylor Ward.,ground_ball,89.6,-1.0,2.0,41.0,LAA,PHI,8,Top,R,3,3,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-106.31558460000004,236.71439435000005,Pull,False,0,746239-59-4
2024,2024-04-29,746236,37,1,607208,"Turner, Trea",R,R,SL,Slider,6.0,0.45,2.86,3.51,1.72,197.73,113.27,X,single,hit_into_play,Trea Turner singles on a ground ball to right fielder Jo Adell.   Kyle Schwarber to 3rd.,ground_ball,94.3,-6.0,2.0,22.0,LAA,PHI,5,Top,R,3,3,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,180.46197001,212.13203500000006,Oppo,False,2,746236-37-1
2024,2024-04-29,746236,20,3,607208,"Turner, Trea",R,R,SL,Slider,14.0,0.34,1.49,3.51,1.72,106.32,164.13,X,field_out,hit_into_play,"Trea Turner grounds out sharply, third baseman Ehire Adrianza to first baseman Brandon Drury.",ground_ball,75.8,-3.0,2.0,20.0,LAA,PHI,3,Top,R,3,3,1,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-47.66731610000002,85.20220794000004,Pull,True,0,746236-20-3
2024,2024-04-29,746236,55,7,607208,"Turner, Trea",R,R,SI,Sinker,13.0,-0.03,1.56,3.51,1.72,111.76,151.41,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Zach Neto to first baseman Brandon Drury.   Garrett Stubbs to 3rd.",ground_ball,97.2,-15.0,2.0,6.0,LAA,PHI,7,Top,R,4,4,3,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-34.090865859999994,116.94714306000004,Pull,True,0,746236-55-7
2024,2024-04-29,746236,74,4,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,5.0,-0.24,2.34,3.51,1.72,108.23,71.65,X,single,hit_into_play,Trea Turner singles on a sharp line drive to center fielder Mike Trout.,line_drive,103.2,10.0,4.0,217.0,LAA,PHI,9,Top,R,4,4,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-42.90058449,316.00186202000003,Straightaway,False,1,746236-74-4
2024,2024-04-28,745428,18,8,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,2.0,0.2,3.22,3.51,1.72,75.18,57.77,X,field_out,hit_into_play,Trea Turner flies out to left fielder Jurickson Profar.,fly_ball,96.3,34.0,3.0,370.0,SD,PHI,3,Top,R,2,2,3,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-125.38251104,350.64177550000005,Pull,False,0,745428-18-8
2024,2024-04-28,745428,2,6,607208,"Turner, Trea",R,R,ST,Sweeper,14.0,0.92,2.01,3.51,1.72,110.46,153.98,X,force_out,hit_into_play,"Trea Turner grounds into a force out, shortstop Ha-Seong Kim to second baseman Xander Bogaerts.   Kyle Schwarber out at 2nd.    Trea Turner to 1st.",ground_ball,72.7,-5.0,2.0,17.0,SD,PHI,1,Top,R,0,0,3,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-37.335238160000024,110.53326859000006,Pull,True,0,745428-2-6
2024,2024-04-28,745428,52,6,607208,"Turner, Trea",R,R,SL,Slider,4.0,-0.67,2.89,3.51,1.72,130.02,188.47,X,field_out,hit_into_play,Trea Turner pops out to catcher Kyle Higashioka.,popup,78.8,80.0,3.0,22.0,SD,PHI,7,Top,R,6,6,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,11.480086600000023,24.45757580000003,Oppo,False,2,745428-52-6
2024,2024-04-28,745428,72,2,607208,"Turner, Trea",R,R,FC,Cutter,12.0,1.02,3.55,3.51,1.72,185.7,134.71,X,single,hit_into_play,"Trea Turner singles on a fly ball to right fielder Fernando Tatis Jr. Trea Turner out at 2nd on the throw, right fielder Fernando Tatis Jr.  to shortstop Ha-Seong Kim.",fly_ball,75.8,47.0,3.0,211.0,SD,PHI,9,Top,R,8,8,0,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,150.43904787999998,158.62484876000002,Oppo,True,2,745428-72-2
2024,2024-04-27,745425,33,1,607208,"Turner, Trea",R,R,SL,Slider,6.0,0.78,2.39,3.51,1.72,109.06,178.48,X,single,hit_into_play,Trea Turner singles on a ground ball to third baseman Eguy Rosario.   Whit Merrifield to 3rd.    Kyle Schwarber to 2nd.,ground_ball,69.6,-56.0,2.0,2.0,SD,PHI,5,Top,R,2,2,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-40.829177560000005,49.389329090000054,Pull,False,0,745425-33-1
2024,2024-04-27,745425,64,3,607208,"Turner, Trea",L,R,SL,Slider,5.0,0.18,2.82,3.51,1.72,142.9,58.38,X,field_out,hit_into_play,Trea Turner flies out to center fielder Jackson Merrill.,fly_ball,97.7,37.0,3.0,351.0,SD,PHI,9,Top,R,5,5,1,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,43.62432908000002,349.11941619000004,Straightaway,False,1,745425-64-3
2024,2024-04-27,745425,18,3,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,7.0,-0.33,1.95,3.51,1.72,163.99,58.47,X,field_out,hit_into_play,Trea Turner flies out to center fielder Jackson Merrill.,fly_ball,98.4,26.0,6.0,360.0,SD,PHI,3,Top,R,2,2,1,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,96.25803047000002,348.89480580000003,Oppo,False,2,745425-18-3
2024,2024-04-27,745425,48,3,607208,"Turner, Trea",L,R,ST,Sweeper,4.0,-0.41,2.6,3.51,1.72,54.92,120.98,X,double,hit_into_play,Trea Turner doubles (10) on a sharp line drive to left fielder José Azocar.,line_drive,102.6,15.0,4.0,261.0,SD,PHI,7,Top,R,5,5,1,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-175.9448055,192.89041159000004,Pull,False,0,745425-48-3
2024,2024-04-27,745425,2,3,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,14.0,1.06,2.56,3.51,1.72,147.04,119.76,X,single,hit_into_play,Trea Turner singles on a line drive to right fielder Fernando Tatis Jr.,line_drive,70.4,22.0,4.0,207.0,SD,PHI,1,Top,R,0,0,1,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,53.95640701999998,195.93513021000004,Oppo,True,2,745425-2-3
2024,2024-04-26,745424,33,5,607208,"Turner, Trea",R,R,FC,Cutter,2.0,0.24,3.57,3.47,1.71,156.25,103.77,X,single,hit_into_play,Trea Turner singles on a fly ball to right fielder Fernando Tatis Jr.,fly_ball,71.7,34.0,3.0,233.0,SD,PHI,4,Top,R,6,6,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,76.94153693,235.84090950000007,Oppo,False,2,745424-33-5
2024,2024-04-26,745424,2,2,607208,"Turner, Trea",R,R,SI,Sinker,1.0,-0.57,2.95,3.47,1.71,107.51,166.08,X,field_out,hit_into_play,"Trea Turner grounds out, third baseman Manny Machado to first baseman Jake Cronenworth.",ground_ball,90.3,-25.0,2.0,6.0,SD,PHI,1,Top,R,1,1,0,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-44.69746761,80.33564949,Pull,False,0,745424-2-2
2024,2024-04-26,745424,67,5,607208,"Turner, Trea",R,R,SI,Sinker,9.0,0.51,2.15,3.47,1.71,131.98,144.75,X,double_play,hit_into_play,"Trea Turner lines into an unassisted double play, second baseman Eguy Rosario.   Johan Rojas out at 2nd.",line_drive,81.0,10.0,4.0,143.0,SD,PHI,8,Top,R,9,9,3,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,16.371601759999972,133.56831192000004,Straightaway,False,1,745424-67-5
2024,2024-04-25,746724,35,1,607208,"Turner, Trea",R,R,CH,Changeup,5.0,-0.13,2.85,3.47,1.7,64.29,96.19,X,single,hit_into_play,Trea Turner singles on a sharp line drive to left fielder Spencer Steer.,line_drive,102.9,8.0,4.0,142.0,CIN,PHI,5,Top,R,4,4,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-152.56036823,254.75809568000005,Pull,False,0,746724-35-1
2024,2024-04-25,746724,17,1,607208,"Turner, Trea",R,R,FC,Cutter,5.0,-0.01,2.71,3.47,1.7,90.86,32.97,X,double,hit_into_play,Trea Turner hits a ground-rule double (9) on a fly ball to left-center field.,fly_ball,97.9,25.0,5.0,372.0,CIN,PHI,3,Top,R,2,2,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-86.25038976000002,412.53441630000003,Straightaway,False,1,746724-17-1
2024,2024-04-25,746724,68,1,607208,"Turner, Trea",R,R,SI,Sinker,7.0,-0.49,2.12,3.47,1.7,105.39,153.29,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Elly De La Cruz to first baseman Christian Encarnacion-Strand.",ground_ball,97.1,-13.0,2.0,9.0,CIN,PHI,9,Top,R,5,5,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-49.98829013000001,112.25528158000006,Pull,False,0,746724-68-1
2024,2024-04-25,746724,51,6,607208,"Turner, Trea",L,R,ST,Sweeper,9.0,0.33,1.65,3.47,1.7,150.43,53.82,X,field_out,hit_into_play,Trea Turner flies out to center fielder Will Benson.,fly_ball,97.2,32.0,5.0,364.0,CIN,PHI,7,Top,R,5,5,2,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,62.416731710000015,360.4996759500001,Straightaway,False,1,746724-51-6
2024,2024-04-25,746724,2,4,607208,"Turner, Trea",R,R,SL,Slider,9.0,0.77,2.0,3.47,1.7,157.08,106.13,X,single,hit_into_play,Trea Turner singles on a line drive to right fielder Nick Martini.,line_drive,96.7,10.0,4.0,160.0,CIN,PHI,1,Top,R,0,0,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,79.01294386000004,229.95112594000005,Oppo,False,2,746724-2-4
2024,2024-04-24,746725,38,3,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,4.0,-0.29,2.4,3.48,1.72,107.21,172.68,X,force_out,hit_into_play,"Trea Turner grounds into a force out, third baseman Jeimer Candelario to second baseman Santiago Espinal.   Kyle Schwarber out at 2nd.    Trea Turner to 1st.",ground_ball,102.0,2.0,4.0,70.0,CIN,PHI,5,Top,R,2,2,2,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-45.446168910000026,63.86422089000001,Pull,False,0,746725-38-3
2024,2024-04-24,746725,19,4,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,8.0,-0.16,2.02,3.48,1.72,104.98,66.7,X,field_out,hit_into_play,Trea Turner flies out to center fielder Stuart Fairchild.,fly_ball,86.4,29.0,3.0,332.0,CIN,PHI,3,Top,R,1,1,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-51.01151524,328.35543347000004,Straightaway,False,1,746725-19-4
2024,2024-04-24,746725,60,2,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,8.0,0.26,2.13,3.48,1.72,168.0,111.0,X,single,hit_into_play,Trea Turner singles on a ground ball to right fielder Will Benson.,ground_ball,107.4,0.0,4.0,54.0,CIN,PHI,7,Top,R,3,3,0,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,106.26567118,217.79720817000003,Oppo,False,2,746725-60-2
2024,2024-04-24,746725,80,2,607208,"Turner, Trea",R,R,SL,Slider,2.0,0.21,3.19,3.48,1.72,107.13,103.69,X,field_out,hit_into_play,Trea Turner flies out to left fielder Spencer Steer.,fly_ball,88.1,51.0,3.0,244.0,CIN,PHI,9,Top,R,4,4,1,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-45.645822590000016,236.04056318000005,Straightaway,False,1,746725-80-2
2024,2024-04-23,746722,21,5,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,12.0,0.9,3.73,3.48,1.72,135.81,55.97,X,field_out,hit_into_play,Trea Turner lines out to center fielder Stuart Fairchild.,line_drive,100.0,21.0,5.0,355.0,CIN,PHI,3,Top,R,1,1,2,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,25.930021690000004,355.13398330000007,Straightaway,True,1,746722-21-5
2024,2024-04-23,746722,2,4,607208,"Turner, Trea",L,R,ST,Sweeper,2.0,-0.21,3.19,3.48,1.72,152.83,177.24,X,field_out,hit_into_play,Trea Turner pops out to first baseman Christian Encarnacion-Strand.,popup,61.5,71.0,3.0,91.0,CIN,PHI,1,Top,R,0,0,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,68.40634211000003,52.483961130000004,Oppo,False,2,746722-2-4
2024,2024-04-22,746723,49,5,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,6.0,0.41,2.79,3.5,1.73,175.76,58.16,X,field_out,hit_into_play,Trea Turner flies out sharply to center fielder Bubba Thompson.,fly_ball,101.1,28.0,6.0,369.0,CIN,PHI,7,Top,R,4,4,2,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,125.63207813999998,349.66846381000005,Oppo,False,2,746723-49-5
2024,2024-04-22,746723,33,3,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,12.0,0.99,2.71,3.5,1.73,181.3,91.56,X,field_out,hit_into_play,Trea Turner flies out to right fielder Stuart Fairchild.,fly_ball,85.5,32.0,3.0,300.0,CIN,PHI,5,Top,R,3,3,1,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,139.45809548000003,266.31305241000007,Oppo,True,2,746723-33-3
2024,2024-04-22,746723,17,1,607208,"Turner, Trea",R,R,SL,Slider,6.0,0.42,2.88,3.5,1.73,118.6,188.26,X,field_out,hit_into_play,Trea Turner pops out to third baseman Jeimer Candelario.,popup,85.0,77.0,3.0,37.0,CIN,PHI,3,Top,R,2,2,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-17.02047622000002,24.98166671000005,Pull,False,0,746723-17-1
2024,2024-04-22,746723,64,2,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,5.0,-0.15,2.71,3.5,1.73,74.06,96.48,X,single,hit_into_play,Trea Turner singles on a sharp line drive to left fielder Spencer Steer.,line_drive,105.4,11.0,4.0,201.0,CIN,PHI,9,Top,R,7,7,1,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-128.17766256000002,254.03435109000003,Pull,False,0,746723-64-2
2024,2024-04-22,746723,2,4,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,7.0,-0.37,1.98,3.5,1.73,135.57,59.92,X,field_out,hit_into_play,Trea Turner flies out to center fielder Bubba Thompson.,fly_ball,94.5,28.0,3.0,346.0,CIN,PHI,1,Top,R,0,0,0,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,25.33106064999998,345.2760828500001,Straightaway,False,1,746723-2-4
2024,2024-04-21,745588,36,4,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,5.0,0.01,2.63,3.48,1.71,91.84,120.14,X,single,hit_into_play,Trea Turner singles on a ground ball to left fielder Andrew Benintendi.   Johan Rojas scores.    Kyle Schwarber to 3rd.    Trea Turner to 2nd.,ground_ball,94.0,1.0,2.0,55.0,PHI,CWS,4,Bot,R,3,4,2,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-83.80463218,194.98677523000003,Pull,False,0,745588-36-4
2024,2024-04-21,745588,20,1,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,7.0,-0.29,1.89,3.48,1.71,124.87,105.77,X,field_out,hit_into_play,Trea Turner flies out to center fielder Kevin Pillar.,fly_ball,86.5,54.0,3.0,234.0,PHI,CWS,2,Bot,R,3,3,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-1.372619049999993,230.84956750000006,Straightaway,False,1,745588-20-1
2024,2024-04-21,745588,64,5,607208,"Turner, Trea",R,R,SL,Slider,8.0,-0.24,2.04,3.48,1.71,100.47,166.46,X,field_out,hit_into_play,"Trea Turner grounds out, third baseman Braden Shewmake to first baseman Gavin Sheets.",ground_ball,96.2,-11.0,2.0,11.0,PHI,CWS,7,Bot,R,8,8,2,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-62.26699145000001,79.38729451000002,Pull,False,0,745588-64-5
2024,2024-04-21,745588,52,5,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,8.0,-0.11,1.67,3.48,1.71,95.37,159.68,X,field_out,hit_into_play,"Trea Turner grounds out, third baseman Braden Shewmake to first baseman Gavin Sheets.",ground_ball,85.3,5.0,4.0,83.0,PHI,CWS,6,Bot,R,7,7,3,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-74.99491354999999,96.30794389000002,Pull,False,0,745588-52-5
2024,2024-04-20,745590,37,6,607208,"Turner, Trea",R,R,SI,Sinker,1.0,-0.31,3.48,3.49,1.72,183.93,92.4,X,field_out,hit_into_play,Trea Turner flies out to right fielder Gavin Sheets.,fly_ball,89.5,29.0,3.0,302.0,PHI,CWS,5,Bot,R,3,3,2,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,146.02171021000004,264.21668877,Oppo,False,2,745590-37-6
2024,2024-04-20,745590,18,5,607208,"Turner, Trea",R,R,SL,Slider,4.0,-0.28,2.52,3.49,1.72,31.26,122.18,X,field_out,hit_into_play,Trea Turner flies out to left fielder Andrew Benintendi in foul territory.,fly_ball,95.3,44.0,3.0,330.0,PHI,CWS,2,Bot,R,3,3,2,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-234.99238136,189.89560639,Pull,False,0,745590-18-5
2024,2024-04-20,745590,49,4,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,5.0,-0.1,2.55,3.49,1.72,114.57,99.27,X,single,hit_into_play,Trea Turner singles on a ground ball to center fielder Dominic Fletcher.   Johan Rojas to 3rd.,ground_ball,102.1,-2.0,2.0,37.0,PHI,CWS,6,Bot,R,5,5,2,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-27.078030350000024,247.07142900000005,Straightaway,False,1,745590-49-4
2024,2024-04-20,745590,62,3,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,5.0,0.11,2.73,3.49,1.72,82.78,52.81,X,double,hit_into_play,Trea Turner doubles (8) on a sharp line drive to left fielder Andrew Benintendi.   Nick Castellanos scores.    Johan Rojas scores.,line_drive,101.2,17.0,4.0,324.0,PHI,CWS,7,Bot,R,7,9,1,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-106.41541144000001,363.02030366,Pull,False,0,745590-62-3
2024,2024-04-20,745590,6,4,607208,"Turner, Trea",R,R,SI,Sinker,1.0,-0.56,3.01,3.49,1.72,54.51,89.94,X,field_out,hit_into_play,Trea Turner lines out to left fielder Andrew Benintendi.,line_drive,88.1,26.0,3.0,321.0,PHI,CWS,1,Bot,R,0,0,2,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-176.96803061,270.35603943000007,Pull,False,0,745590-6-4
2024,2024-04-19,745592,21,6,607208,"Turner, Trea",L,R,FC,Cutter,7.0,-0.52,1.71,3.49,1.72,83.33,113.01,X,double,hit_into_play,Trea Turner doubles (7) on a ground ball to left fielder Andrew Benintendi.,ground_ball,107.3,3.0,4.0,77.0,PHI,CWS,3,Bot,R,3,3,3,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-105.04279239000002,212.78090946000003,Pull,False,0,745592-21-6
2024,2024-04-19,745592,36,6,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,3.0,0.59,3.04,3.49,1.72,131.56,104.44,X,single,hit_into_play,Trea Turner singles on a ground ball to center fielder Dominic Fletcher.,ground_ball,99.1,8.0,4.0,122.0,PHI,CWS,5,Bot,R,7,7,3,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,15.323419940000003,234.16880993000004,Straightaway,False,1,745592-36-6
2024,2024-04-19,745592,5,6,607208,"Turner, Trea",L,R,FC,Cutter,8.0,-0.18,2.25,3.49,1.72,108.22,159.84,X,single,hit_into_play,Trea Turner singles on a ground ball to third baseman Braden Shewmake.,ground_ball,85.3,-39.0,2.0,3.0,PHI,CWS,1,Bot,R,0,0,3,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-42.92554120000001,95.90863653000002,Pull,False,0,745592-5-6
2024,2024-04-17,745591,41,1,607208,"Turner, Trea",R,R,ST,Sweeper,6.0,0.33,2.43,3.49,1.72,30.25,99.78,X,double,hit_into_play,Trea Turner doubles (6) on a fly ball to left fielder Sean Bouchard.,fly_ball,95.7,26.0,5.0,338.0,PHI,COL,5,Bot,R,4,4,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-237.51300907,245.79863679000005,Pull,False,0,745591-41-1
2024,2024-04-17,745591,19,7,607208,"Turner, Trea",R,R,SL,Slider,14.0,0.83,2.21,3.49,1.72,173.74,113.01,X,single,hit_into_play,Trea Turner singles on a line drive to right fielder Michael Toglia.   Johan Rojas to 3rd.,line_drive,96.8,13.0,4.0,237.0,PHI,COL,2,Bot,R,4,4,3,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,120.59082272000003,212.78090946000003,Oppo,True,2,745591-19-7
2024,2024-04-17,745591,76,2,607208,"Turner, Trea",R,R,SI,Sinker,14.0,0.19,1.27,3.49,1.72,148.26,173.06,X,field_out,hit_into_play,Trea Turner grounds out to first baseman Elehuris Montero.,ground_ball,61.0,-9.0,2.0,7.0,PHI,COL,8,Bot,R,7,7,1,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,57.00112563999998,62.91586591000002,Oppo,True,2,745591-76-2
2024,2024-04-17,745591,7,1,607208,"Turner, Trea",R,R,FF,4-Seam Fastball,4.0,-0.57,2.48,3.49,1.72,8.67,73.51,X,home_run,hit_into_play,Trea Turner homers (2) on a fly ball to left field.,fly_ball,106.7,26.0,6.0,421.0,PHI,COL,1,Bot,R,1,2,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-291.36958925000005,311.35991396000003,Pull,False,0,745591-7-1
2024,2024-04-17,745591,53,3,607208,"Turner, Trea",R,R,SL,Slider,4.0,-0.35,2.54,3.49,1.72,104.3,151.5,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",ground_ball,81.2,-3.0,2.0,28.0,PHI,COL,6,Bot,R,7,7,1,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-52.708571520000014,116.72253267000004,Pull,False,0,745591-53-3
2024,2024-04-16,745593,41,5,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,8.0,-0.01,2.14,3.51,1.74,32.22,102.04,X,double,hit_into_play,Trea Turner doubles (5) on a sharp line drive to left fielder Nolan Jones.,line_drive,105.7,15.0,5.0,235.0,PHI,COL,6,Bot,R,2,2,3,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-232.59653720000003,240.15842033000004,Pull,False,0,745593-41-5
2024,2024-04-16,745593,20,2,607208,"Turner, Trea",L,R,CH,Changeup,9.0,0.51,2.08,3.51,1.74,102.63,143.11,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",ground_ball,103.5,-2.0,4.0,31.0,PHI,COL,3,Bot,R,2,2,0,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-56.87634209000002,137.66121236,Pull,False,0,745593-20-2
2024,2024-04-16,745593,56,2,607208,"Turner, Trea",R,R,SL,Slider,5.0,0.11,2.64,3.51,1.74,145.93,161.88,X,field_out,hit_into_play,Trea Turner pops out to second baseman Alan Trejo.,popup,79.7,67.0,3.0,117.0,PHI,COL,8,Bot,R,3,3,0,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,51.186212210000015,90.81746769000004,Oppo,False,2,745593-56-2
2024,2024-04-16,745593,5,4,607208,"Turner, Trea",L,R,FF,4-Seam Fastball,7.0,-0.47,2.18,3.51,1.74,95.58,140.33,X,single,hit_into_play,Trea Turner singles on a ground ball to shortstop Ezequiel Tovar.,ground_ball,87.4,8.0,4.0,108.0,PHI,COL,1,Bot,R,0,0,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-74.47082264000001,144.59917774000002,Pull,False,0,745593-5-4
2024,2024-04-15,745597,43,4,607208,"Turner, Trea",R,R,FS,Split-Finger,9.0,0.79,2.04,3.51,1.73,115.46,149.66,X,field_out,hit_into_play,"Trea Turner grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",ground_ball,79.4,-12.0,2.0,9.0,PHI,COL,6,Bot,R,1,1,1,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-24.85688316000002,121.31456731000004,Straightaway,False,1,745597-43-4
2024,2024-04-15,745597,21,1,607208,"Turner, Trea",R,R,FC,Cutter,5.0,-0.07,2.34,3.51,1.73,34.18,104.87,X,double,hit_into_play,Trea Turner doubles (4) on a ground ball to left fielder Nolan Jones.,ground_ball,97.1,-11.0,2.0,13.0,PHI,COL,3,Bot,R,0,0,0,0,2024,0.689,0.72,0.882,1.254,1.59,2.05,-227.70502204000005,233.09567140000004,Pull,False,0,745597-21-1
2024,2024-04-15,745597,5,4,607208,"Turner, Trea",R,R,FC,Cutter,1.0,-0.3,3.19,3.51,1.73,98.76,142.23,X,field_out,hit_into_play,Trea Turner pops out to shortstop Ezequiel Tovar.,popup,81.9,62.0,3.0,161.0,PHI,COL,1,Bot,R,0,0,2,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-66.53458886,139.85740284000005,Pull,False,0,745597-5-4
2024,2024-04-14,745595,40,4,607208,"Turner, Trea",R,R,ST,Sweeper,9.0,0.57,2.24,3.52,1.74,106.93,74.69,X,single,hit_into_play,Trea Turner singles on a sharp line drive to center fielder Michael A.   Taylor.   Johan Rojas scores.,line_drive,101.9,12.0,4.0,266.0,PHI,PIT,5,Bot,R,1,2,0,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-46.14495678999999,308.41502218000005,Straightaway,False,1,745595-40-4
2024,2024-04-14,745595,23,5,607208,"Turner, Trea",R,R,SI,Sinker,4.0,-0.55,2.86,3.52,1.74,6.4,82.97,X,home_run,hit_into_play,Trea Turner homers (1) on a fly ball to left field.,fly_ball,108.3,25.0,6.0,408.0,PHI,PIT,3,Bot,R,0,1,3,1,2024,0.689,0.72,0.882,1.254,1.59,2.05,-297.03476242,287.75086630000004,Pull,False,0,745595-23-5
2024,2024-04-14,745595,7,6,607208,"Turner, Trea",R,R,SI,Sinker,5.0,-0.1,2.7,3.52,1.74,104.66,148.13,X,single,hit_into_play,Trea Turner singles on a ground ball to shortstop Oneil Cruz.,ground_ball,89.5,-25.0,2.0,6.0,PHI,PIT,1,Bot,R,0,0,3,2,2024,0.689,0.72,0.882,1.254,1.59,2.05,-51.81012996000002,125.13294394000005,Pull,False,0,745595-7-6
