pitcher,game_year,pitch_type,pitch_name,n,ivb_in,hb_in,velo,spin,name,is_bowlan
622554,2024,FF,4-Seam Fastball,260,14.184923076923079,-4.559538461538461,97.47730769230769,2384.833976833977,"Domínguez, Seranthony",False
622554,2024,SI,Sinker,127,9.80220472440945,-14.025826771653547,97.91102362204725,2291.361344537815,"Domínguez, Seranthony",False
622554,2024,SL,Slider,259,5.45096525096525,7.043397683397684,88.42162162162163,2448.0078740157483,"Domínguez, Seranthony",False
623454,2018,FF,4-Seam Fastball,95,17.44168421052632,-5.530105263157894,93.01157894736842,2309.4842105263156,"Anderson, Drew",False
623454,2018,SI,Sinker,38,13.762105263157896,-12.508421052631576,92.37894736842105,2116.684210526316,"Anderson, Drew",False
623454,2018,SL,Slider,41,2.107317073170732,4.530731707317074,83.56585365853658,2401.575,"Anderson, Drew",False
623454,2019,FF,4-Seam Fastball,39,17.683076923076925,-5.233846153846154,92.06666666666666,2327.3333333333335,"Anderson, Drew",False
628708,2023,FF,4-Seam Fastball,45,12.530666666666665,-12.458666666666666,98.38888888888889,2350.9777777777776,"Marte, Yunior",False
628708,2023,SI,Sinker,346,10.132023121387283,-17.02543352601156,97.61300578034681,2360.481049562682,"Marte, Yunior",False
628708,2023,SL,Slider,309,2.5460194174757285,4.590291262135923,86.87799352750808,2625.9741100323627,"Marte, Yunior",False
628708,2024,FF,4-Seam Fastball,77,14.233246753246753,-11.07116883116883,97.06493506493507,2391.246753246753,"Marte, Yunior",False
628708,2024,SI,Sinker,170,10.004470588235296,-17.484,96.16058823529411,2369.6941176470586,"Marte, Yunior",False
628708,2024,SL,Slider,201,1.4495522388059703,4.24,85.39850746268657,2608.507462686567,"Marte, Yunior",False
641401,2020,CH,Changeup,65,9.54646153846154,-15.046153846153842,83.93076923076923,1828.4153846153847,"Brogdon, Connor",False
641401,2020,FF,4-Seam Fastball,90,17.834666666666664,-8.974666666666668,95.28444444444445,2454.1555555555556,"Brogdon, Connor",False
641401,2021,CH,Changeup,329,9.232340425531916,-17.08048632218845,84.57446808510639,1956.240121580547,"Brogdon, Connor",False
641401,2021,FF,4-Seam Fastball,414,16.657101449275363,-10.365797101449276,96.0048309178744,2287.8357487922704,"Brogdon, Connor",False
641401,2022,CH,Changeup,307,7.090944625407167,-17.143192182410424,83.80065146579804,2060.257328990228,"Brogdon, Connor",False
641401,2022,FF,4-Seam Fastball,227,16.484933920704847,-10.793127753303965,95.12422907488987,2294.466960352423,"Brogdon, Connor",False
641401,2023,CH,Changeup,234,6.064102564102564,-17.03846153846154,83.22820512820513,2108.008547008547,"Brogdon, Connor",False
641401,2023,FF,4-Seam Fastball,177,15.9735593220339,-10.9735593220339,94.73785310734462,2264.7344632768363,"Brogdon, Connor",False
641401,2024,FF,4-Seam Fastball,33,16.869090909090907,-13.370909090909088,92.79393939393938,2328.757575757576,"Brogdon, Connor",False
641745,2026,CH,Changeup,71,6.836619718309859,-10.803380281690142,92.78028169014084,1740.8732394366198,"Keller, Brad",False
641745,2026,FF,4-Seam Fastball,170,14.582823529411764,-0.20047058823529412,96.97941176470589,2400.9882352941177,"Keller, Brad",False
641745,2026,SI,Sinker,106,11.05132075471698,-13.323396226415094,96.72924528301886,2270.8396226415093,"Keller, Brad",False
641745,2026,SL,Slider,120,-6.119,6.3870000000000005,87.0525,2694.8,"Keller, Brad",False
641745,2026,ST,Sweeper,66,1.4527272727272724,15.663636363636364,85.67727272727272,2742.4848484848485,"Keller, Brad",False
642016,2025,FF,4-Seam Fastball,59,15.418983050847459,-7.989152542372881,96.26610169491525,2450.9322033898306,"Robert, Daniel",False
642016,2025,ST,Sweeper,106,2.1169811320754715,12.621509433962265,84.10188679245282,2762.3396226415093,"Robert, Daniel",False
642152,2025,CH,Changeup,33,3.6072727272727265,-15.643636363636364,87.82121212121211,1851.909090909091,"Trivino, Lou",False
643410,2018,CU,Curveball,30,-17.075999999999997,7.247999999999999,73.2,2267.5,"Leiter Jr., Mark",False
643410,2018,FF,4-Seam Fastball,89,17.04808988764045,-5.358202247191011,91.43595505617978,1939.4606741573034,"Leiter Jr., Mark",False
643410,2018,SI,Sinker,81,13.041481481481483,-12.730370370370373,91.39999999999999,1886.7283950617284,"Leiter Jr., Mark",False
644364,2018,CH,Changeup,35,12.202285714285715,-13.968000000000002,87.4342857142857,2059.8285714285716,"Arano, Víctor",False
644364,2018,FF,4-Seam Fastball,236,16.288474576271188,-11.557118644067796,93.93389830508475,2339.851694915254,"Arano, Víctor",False
644364,2018,SI,Sinker,142,11.50225352112676,-16.1112676056338,93.23450704225351,2253.6478873239435,"Arano, Víctor",False
644364,2018,SL,Slider,525,4.915885714285714,0.9574857142857143,84.55561904761905,2481.3485714285716,"Arano, Víctor",False
644364,2019,SL,Slider,42,4.457142857142857,1.7057142857142855,84.8,2524.9268292682927,"Arano, Víctor",False
647315,2026,SI,Sinker,81,7.693333333333333,-17.97037037037037,96.22716049382716,2168.0123456790125,"Pop, Zach",False
647315,2026,SL,Slider,34,-0.331764705882353,5.957647058823529,86.43235294117646,2514.823529411765,"Pop, Zach",False
648737,2015,CH,Changeup,47,11.055319148936167,-10.644255319148936,87.4191489361702,1827.6521739130435,"Hinojosa, Dalier",False
648737,2015,FF,4-Seam Fastball,202,18.617821782178215,-6.457425742574258,93.8618811881188,2275.6717948717946,"Hinojosa, Dalier",False
648737,2015,SI,Sinker,37,16.962162162162166,-9.233513513513515,94.42162162162163,2297.2972972972975,"Hinojosa, Dalier",False
648737,2015,SL,Slider,99,0.4060606060606061,3.9115151515151507,85.91616161616162,1877.4358974358975,"Hinojosa, Dalier",False
648737,2016,FF,4-Seam Fastball,90,18.232,-8.73733333333333,93.98333333333333,2256.0,"Hinojosa, Dalier",False
648737,2016,SL,Slider,50,2.4863999999999997,4.6032,86.07600000000001,2227.5151515151515,"Hinojosa, Dalier",False
656322,2021,CH,Changeup,58,1.9510344827586208,-14.180689655172415,90.36896551724138,1487.2241379310344,"Coonrod, Sam",False
656322,2021,FF,4-Seam Fastball,139,15.957410071942444,-9.652661870503598,98.53309352517986,2282.1007194244603,"Coonrod, Sam",False
656322,2021,SI,Sinker,383,10.638015665796344,-16.02140992167102,97.74647519582246,2113.514360313316,"Coonrod, Sam",False
656322,2021,SL,Slider,126,4.014285714285714,3.541904761904762,90.22936507936508,2513.9285714285716,"Coonrod, Sam",False
656322,2022,FF,4-Seam Fastball,82,16.145853658536584,-10.593658536585366,97.0219512195122,2230.9024390243903,"Coonrod, Sam",False
656322,2022,SI,Sinker,72,10.291666666666666,-15.691666666666668,96.42500000000001,2021.2222222222222,"Coonrod, Sam",False
656322,2022,SL,Slider,38,8.826315789473682,0.041052631578947424,92.86578947368422,2288.5789473684213,"Coonrod, Sam",False
656546,2023,FF,4-Seam Fastball,298,16.86,-12.017315436241613,97.12885906040269,2585.1174496644294,"Hoffman, Jeff",False
656546,2023,SL,Slider,416,-1.7486538461538461,4.68375,87.76153846153846,2783.795673076923,"Hoffman, Jeff",False
656546,2024,FF,4-Seam Fastball,391,17.086342710997442,-12.200716112531971,96.6460358056266,2592.892030848329,"Hoffman, Jeff",False
656546,2024,SI,Sinker,82,14.209756097560977,-16.83219512195122,96.72195121951219,2571.6625,"Hoffman, Jeff",False
656546,2024,SL,Slider,408,-2.4614705882352945,5.466764705882353,86.80196078431372,2830.3283582089553,"Hoffman, Jeff",False
656793,2022,CH,Changeup,352,7.392954545454545,-16.059545454545454,87.92982954545454,1916.247159090909,"Nelson, Nick",False
656793,2022,CU,Curveball,43,-2.9553488372093026,10.470697674418606,81.85813953488372,2230.4883720930234,"Nelson, Nick",False
656793,2022,FF,4-Seam Fastball,517,16.483636363636364,-6.5605415860735015,96.26247582205029,1968.5299806576402,"Nelson, Nick",False
656793,2022,SL,Slider,291,3.832989690721649,2.19340206185567,89.87628865979381,2264.7972508591065,"Nelson, Nick",False
656803,2022,FF,4-Seam Fastball,180,15.550666666666666,-12.015333333333334,96.58888888888889,2144.8659217877093,"Norwood, James",False
656803,2022,SL,Slider,35,5.897142857142857,0.96,88.4,2031.5142857142857,"Norwood, James",False
656814,2023,FF,4-Seam Fastball,32,11.8425,-11.08125,95.13125,2034.59375,"Ortiz, Luis F.",False
656814,2023,SI,Sinker,96,5.4375,-17.3125,94.46875,2004.0208333333333,"Ortiz, Luis F.",False
656814,2023,ST,Sweeper,113,3.0987610619469024,15.710442477876104,81.57522123893806,2694.778761061947,"Ortiz, Luis F.",False
658305,2019,FF,4-Seam Fastball,311,17.698263665594858,-5.41620578778135,93.76816720257236,2304.996784565916,"García, Edgar",False
658305,2019,SI,Sinker,49,12.210612244897959,-13.795102040816328,94.33877551020409,2273.6326530612246,"García, Edgar",False
658305,2019,SL,Slider,352,3.513409090909091,4.545681818181818,87.1153409090909,2356.6686217008796,"García, Edgar",False
658431,2020,FF,4-Seam Fastball,30,14.496000000000006,-3.4440000000000004,92.36666666666666,2244.8333333333335,"Medina, Adonis",False
658431,2021,CH,Changeup,33,1.3272727272727272,-16.589090909090906,86.35757575757576,1722.121212121212,"Medina, Adonis",False
658431,2021,FF,4-Seam Fastball,32,13.995000000000003,-6.13875,92.59375,2327.71875,"Medina, Adonis",False
658431,2021,SL,Slider,31,4.602580645161289,4.184516129032259,85.69354838709677,2347.516129032258,"Medina, Adonis",False
660604,2025,CH,Changeup,54,12.535555555555558,-11.02888888888889,82.1574074074074,2094.925925925926,"Rangel, Alan",False
660604,2025,FF,4-Seam Fastball,76,19.387894736842107,-4.39578947368421,92.77631578947368,2264.6052631578946,"Rangel, Alan",False
660604,2025,SL,Slider,33,5.698181818181818,5.381818181818182,84.96060606060605,2292.4545454545455,"Rangel, Alan",False
660604,2026,CH,Changeup,183,12.797377049180326,-10.263606557377047,80.81584699453552,2024.6010928961748,"Rangel, Alan",False
660604,2026,CU,Curveball,59,-17.64406779661017,-2.1315254237288137,73.17796610169492,2041.7627118644068,"Rangel, Alan",False
660604,2026,FF,4-Seam Fastball,168,19.59357142857143,-3.5907142857142857,92.92261904761905,2279.875,"Rangel, Alan",False
660604,2026,SL,Slider,81,5.764444444444445,5.007407407407407,84.54074074074074,2262.753086419753,"Rangel, Alan",False
660853,2018,CH,Changeup,84,6.640000000000001,-16.66428571428571,86.6,1937.357142857143,"De Los Santos, Enyel",False
660853,2018,CU,Curveball,41,-3.7609756097560982,5.11609756097561,77.82439024390244,2111.815789473684,"De Los Santos, Enyel",False
660853,2018,FF,4-Seam Fastball,202,11.377425742574257,-11.673861386138613,94.5980198019802,2144.7772277227723,"De Los Santos, Enyel",False
660853,2019,CH,Changeup,34,7.588235294117645,-17.92235294117647,85.71764705882353,1888.5,"De Los Santos, Enyel",False
660853,2019,FF,4-Seam Fastball,103,11.757669902912625,-13.818640776699029,93.27378640776699,2130.097087378641,"De Los Santos, Enyel",False
660853,2019,SL,Slider,33,0.9018181818181819,0.3854545454545455,82.29393939393938,2100.3333333333335,"De Los Santos, Enyel",False
660853,2021,CH,Changeup,64,9.01125,-16.100625,87.3859375,1836.171875,"De Los Santos, Enyel",False
660853,2021,FF,4-Seam Fastball,394,13.392182741116748,-13.195431472081218,94.85939086294415,2190.8020304568527,"De Los Santos, Enyel",False
660853,2021,SL,Slider,99,0.013333333333333357,1.2521212121212122,82.0959595959596,2006.5757575757575,"De Los Santos, Enyel",False
661395,2025,FF,4-Seam Fastball,116,12.799655172413795,-13.382068965517243,101.29137931034482,2106.344827586207,"Duran, Jhoan",False
661395,2026,CH,Changeup,44,1.6690909090909092,-8.822727272727272,88.76818181818182,978.8636363636364,"Duran, Jhoan",False
661395,2026,FF,4-Seam Fastball,256,13.3603125,-12.830156249999998,100.4578125,2077.484375,"Duran, Jhoan",False
661395,2026,ST,Sweeper,95,-0.7654736842105264,7.9035789473684215,89.49473684210527,2590.084210526316,"Duran, Jhoan",False
661440,2021,FF,4-Seam Fastball,80,13.359000000000002,-7.348499999999999,94.41625,1980.075,"Llovera, Mauricio",False
661440,2021,SL,Slider,50,-0.22800000000000004,16.680000000000003,81.906,2357.08,"Llovera, Mauricio",False
663767,2026,CH,Changeup,77,6.007792207792207,-15.336623376623377,89.15584415584415,1861.2207792207791,"Shugart, Chase",False
663767,2026,FF,4-Seam Fastball,81,15.903703703703703,-8.86962962962963,96.05925925925926,2148.962962962963,"Shugart, Chase",False
663767,2026,SI,Sinker,236,9.687966101694915,-16.415593220338984,95.09110169491525,2115.5677966101694,"Shugart, Chase",False
663767,2026,ST,Sweeper,171,0.29824561403508776,16.736842105263158,82.53040935672514,2741.7076023391814,"Shugart, Chase",False
663969,2024,CH,Changeup,38,3.42,-9.581052631578945,85.72368421052632,1262.1315789473683,"Phillips, Tyler",False
663969,2024,CU,Curveball,83,-12.900722891566268,8.350843373493976,81.02168674698795,2559.120481927711,"Phillips, Tyler",False
663969,2024,FF,4-Seam Fastball,108,9.54111111111111,-3.0455555555555556,92.65833333333333,2313.462962962963,"Phillips, Tyler",False
663969,2024,SI,Sinker,180,5.054,-13.453333333333331,93.73333333333333,2092.233333333333,"Phillips, Tyler",False
663969,2024,ST,Sweeper,169,-0.5488757396449704,12.287573964497042,82.53491124260354,2414.834319526627,"Phillips, Tyler",False
665001,2020,SI,Sinker,42,8.011428571428572,-18.59714285714286,90.21666666666667,2210.714285714286,"Kelley, Trevor",False
665759,2020,FF,4-Seam Fastball,126,13.236190476190476,-0.8028571428571427,93.63174603174603,2527.904761904762,"Rosso, Ramón",False
665759,2020,SL,Slider,57,-1.1368421052631579,8.865263157894738,84.39824561403509,2528.9824561403507,"Rosso, Ramón",False
665759,2021,FF,4-Seam Fastball,85,13.184470588235294,-4.544470588235295,94.71529411764706,2471.6823529411763,"Rosso, Ramón",False
665759,2021,SL,Slider,51,1.8188235294117652,7.454117647058824,85.35098039215686,2498.450980392157,"Rosso, Ramón",False
668873,2026,FF,4-Seam Fastball,31,15.72774193548387,-2.3651612903225807,96.7290322580645,2361.7419354838707,"Kilian, Caleb",False
668968,2021,SI,Sinker,60,14.087999999999997,-15.372,92.89333333333335,2290.25,"Crouse, Hans",False
668968,2021,SL,Slider,49,6.519183673469389,-0.49469387755102046,85.22244897959183,2226.183673469388,"Crouse, Hans",False
670456,2019,FF,4-Seam Fastball,185,16.473729729729733,-10.25318918918919,94.35837837837838,2234.135135135135,"Hammer, JD",False
670456,2019,SL,Slider,153,0.29098039215686283,3.8760784313725494,84.54444444444444,2468.7368421052633,"Hammer, JD",False
670456,2021,FF,4-Seam Fastball,240,16.617500000000003,-11.2245,94.00541666666666,2298.4083333333333,"Hammer, JD",False
670456,2021,SL,Slider,151,-3.47523178807947,4.2135099337748345,82.91655629139072,2591.655629139073,"Hammer, JD",False
670950,2026,FF,4-Seam Fastball,47,20.51234042553191,-9.035744680851064,92.03191489361703,2286.340425531915,"Richards, Trevor",False
672578,2025,FF,4-Seam Fastball,240,17.704500000000003,-8.563,97.84875000000001,2422.6916666666666,"Hernández, Carlos",False
672578,2025,SL,Slider,80,2.8905000000000003,2.355,87.39500000000001,2071.6125,"Hernández, Carlos",False
672839,2022,FF,4-Seam Fastball,31,14.887741935483874,-6.139354838709677,95.17096774193548,2050.7419354838707,"Morales, Francisco",False
675650,2024,CU,Curveball,58,-9.643448275862069,4.603448275862069,82.99310344827587,2413.4310344827586,"Mercado, Michael",False
675650,2024,FF,4-Seam Fastball,123,16.39707317073171,-10.98829268292683,95.37967479674798,2287.6666666666665,"Mercado, Michael",False
675650,2025,FF,4-Seam Fastball,47,16.787234042553195,-10.56,97.00851063829786,2368.0652173913045,"Mercado, Michael",False
675921,2020,CH,Changeup,70,11.645142857142856,-11.734285714285717,79.55714285714286,1450.4848484848485,"Howard, Spencer",False
675921,2020,FF,4-Seam Fastball,248,17.93225806451613,-9.863709677419354,94.04274193548386,2344.891129032258,"Howard, Spencer",False
675921,2020,SL,Slider,93,1.7445161290322582,5.753548387096773,84.51612903225806,2387.451612903226,"Howard, Spencer",False
675921,2021,CH,Changeup,55,9.992727272727278,-11.742545454545457,79.20363636363636,1364.6181818181817,"Howard, Spencer",False
675921,2021,CU,Curveball,32,-16.005,5.0325,73.7625,1901.1935483870968,"Howard, Spencer",False
675921,2021,FF,4-Seam Fastball,369,17.385040650406502,-7.75869918699187,94.48455284552847,2170.0975609756097,"Howard, Spencer",False
675921,2021,ST,Sweeper,32,-0.29624999999999996,12.555000000000001,78.9125,2074.9375,"Howard, Spencer",False
676661,2024,CU,Curveball,46,-15.140869565217393,7.168695652173913,80.27391304347826,2409.2391304347825,"Lazar, Max",False
676661,2024,FF,4-Seam Fastball,131,13.556335877862598,0.31236641221374045,93.4412213740458,2322.8396946564885,"Lazar, Max",False
676661,2025,FF,4-Seam Fastball,357,16.344537815126053,-1.1425210084033615,94.49299719887955,2498.535014005602,"Lazar, Max",False
676661,2026,FF,4-Seam Fastball,50,17.9424,-3.3144,94.656,2459.22,"Lazar, Max",False
680742,2026,CH,Changeup,126,5.315238095238095,-12.06666666666667,90.47539682539683,1572.563492063492,"Bowlan, Jonathan",True
680742,2026,FF,4-Seam Fastball,467,18.033147751606,-7.875032119914348,97.03875802997858,2410.6338329764453,"Bowlan, Jonathan",True
680742,2026,SI,Sinker,109,12.515229357798166,-15.223486238532107,97.14220183486239,2299.183486238532,"Bowlan, Jonathan",True
680742,2026,SL,Slider,179,-1.4969832402234635,2.4435754189944134,86.8072625698324,2487.877094972067,"Bowlan, Jonathan",True
680742,2026,ST,Sweeper,77,-1.4602597402597404,15.057662337662336,84.6896103896104,2592.4155844155844,"Bowlan, Jonathan",True
686751,2025,FF,4-Seam Fastball,110,17.148000000000003,-8.142545454545456,97.17454545454547,2342.827272727273,"Johnson, Seth",False
686751,2025,SL,Slider,73,3.271232876712329,4.903561643835617,87.94520547945206,2579.041095890411,"Johnson, Seth",False
686751,2026,FF,4-Seam Fastball,154,17.422597402597404,-7.896623376623378,97.92922077922078,2391.194805194805,"Johnson, Seth",False
686751,2026,SI,Sinker,30,9.84,-14.036,95.99666666666667,2188.8333333333335,"Johnson, Seth",False
686751,2026,SL,Slider,106,2.1792452830188673,5.698867924528301,88.05094339622642,2587.6415094339623,"Johnson, Seth",False
686842,2023,FF,4-Seam Fastball,48,15.3475,-6.199999999999999,97.20833333333333,2216.6666666666665,"Moore, McKinley",False
686842,2023,ST,Sweeper,31,-1.7496774193548386,14.194838709677422,84.89032258064516,2814.7741935483873,"Moore, McKinley",False
686934,2026,FF,4-Seam Fastball,106,14.891320754716984,-9.596603773584906,99.71698113207547,2563.6132075471696,"McFarlane, Alex",False
686934,2026,SI,Sinker,72,9.901666666666667,-16.33,99.30833333333334,2511.152777777778,"McFarlane, Alex",False
686934,2026,SL,Slider,55,-2.275636363636364,4.675636363636364,87.01272727272728,2818.836363636364,"McFarlane, Alex",False
686934,2026,ST,Sweeper,30,1.6480000000000001,12.356000000000002,86.52,2881.5666666666666,"McFarlane, Alex",False
689147,2023,ST,Sweeper,51,-2.5576470588235303,18.588235294117645,86.04313725490196,2958.901960784314,"Kerkering, Orion",False
689147,2024,FF,4-Seam Fastball,317,15.621955835962144,-10.795457413249212,97.58706624605678,2354.8770226537217,"Kerkering, Orion",False
689147,2024,SI,Sinker,165,8.49090909090909,-16.743272727272725,96.40545454545455,2219.204968944099,"Kerkering, Orion",False
689147,2024,ST,Sweeper,605,-0.7858512396694215,16.129785123966943,86.21553719008264,2899.4131534569983,"Kerkering, Orion",False
689147,2025,FF,4-Seam Fastball,365,15.946520547945207,-11.558794520547947,97.53068493150684,2410.2109589041097,"Kerkering, Orion",False
689147,2025,SI,Sinker,193,10.232953367875647,-16.817409326424873,96.35336787564768,2295.0,"Kerkering, Orion",False
689147,2025,ST,Sweeper,515,1.8167766990291263,13.737320388349513,86.77961165048544,2897.4854368932038,"Kerkering, Orion",False
689147,2026,FF,4-Seam Fastball,372,15.913225806451614,-11.22064516129032,97.1486559139785,2348.5134408602153,"Kerkering, Orion",False
689147,2026,SI,Sinker,197,10.631269035532997,-16.847512690355334,96.26395939086295,2284.3451776649745,"Kerkering, Orion",False
689147,2026,ST,Sweeper,460,-0.5063478260869565,14.070521739130434,87.01934782608696,2925.939130434783,"Kerkering, Orion",False
690953,2025,CU,Curveball,102,-9.384705882352943,9.281176470588234,82.40980392156862,2639.3529411764707,"Abel, Mick",False
690953,2025,FF,4-Seam Fastball,207,16.47478260869565,-8.117101449275363,96.19130434782608,2543.8212560386473,"Abel, Mick",False
690953,2025,SI,Sinker,61,9.832131147540984,-15.086557377049182,95.17049180327868,2474.8852459016393,"Abel, Mick",False
690953,2025,SL,Slider,64,1.0837499999999998,1.160625,87.259375,2405.296875,"Abel, Mick",False
691725,2026,CH,Changeup,202,5.013861386138615,-12.522772277227723,90.56782178217823,1720.9356435643565,"Painter, Andrew",False
691725,2026,CU,Curveball,123,-7.812682926829269,7.977560975609757,81.2959349593496,2649.7479674796746,"Painter, Andrew",False
691725,2026,FF,4-Seam Fastball,665,16.59536842105263,-2.227127819548872,96.60240601503759,2315.584962406015,"Painter, Andrew",False
691725,2026,SI,Sinker,181,13.373038674033149,-12.015911602209945,95.12707182320442,2179.160220994475,"Painter, Andrew",False
691725,2026,SL,Slider,364,3.94978021978022,6.416373626373626,88.03708791208791,2582.497252747253,"Painter, Andrew",False
691725,2026,ST,Sweeper,334,1.781317365269461,16.337245508982033,82.74221556886228,2674.2762762762763,"Painter, Andrew",False
