player_name,game_year,plate_apps,pitches,at_bats,hits,walks,unint_walks,hbp,strikeouts,sf,singles,doubles,triples,hrs,bip,ba,obp,slg,ops,iso,krate,bbrate,babip,woba,swings,swing_rate,whiff_rate,chase_rate,bips,tracked_bips,gb_rate,fb_rate,ld_rate,mean_la,mean_ev,hard_hit_rate,barrel_rate,pull_air_rate,swing_rate_in_zone,whiff_rate_in_zone
"Knapp, Andrew",2018,214,890,187,37,23,23,2,75,1,25,6,2,4,114,0.19786096256684493,0.29107981220657275,0.3155080213903743,0.606587833596947,0.11764705882352938,0.35046728971962615,0.10747663551401869,0.30275229357798167,0.2726384976525822,421,0.4730337078651685,0.3491686460807601,0.22696629213483147,114,112,0.40350877192982454,0.2543859649122807,0.3157894736842105,13.5,88.41428571428571,0.39473684210526316,0.08771929824561403,0.20175438596491227,0.7188208616780045,0.2744479495268139
"Knapp, Andrew",2019,158,643,136,29,16,16,3,51,0,18,9,0,2,88,0.21323529411764705,0.3096774193548387,0.3235294117647059,0.6332068311195447,0.11029411764705885,0.3227848101265823,0.10126582278481013,0.3253012048192771,0.28187096774193554,333,0.5178849144634525,0.3123123123123123,0.2874617737003058,88,83,0.3977272727272727,0.22727272727272727,0.29545454545454547,16.36144578313253,88.55783132530121,0.42045454545454547,0.09090909090909091,0.23863636363636365,0.7563291139240507,0.22594142259414227
"Knapp, Andrew",2020,89,345,72,20,15,15,1,19,1,13,4,1,2,54,0.2777777777777778,0.4044943820224719,0.4444444444444444,0.8489388264669163,0.16666666666666663,0.21348314606741572,0.16853932584269662,0.34615384615384615,0.3725842696629213,161,0.4666666666666667,0.30434782608695654,0.23295454545454544,54,53,0.46296296296296297,0.2222222222222222,0.2777777777777778,10.754716981132075,86.3377358490566,0.3333333333333333,0.07407407407407407,0.24074074074074073,0.7100591715976331,0.25
"Knapp, Andrew",2021,159,619,145,22,10,10,2,61,1,17,3,0,2,86,0.15172413793103448,0.21518987341772153,0.21379310344827587,0.4289829768659974,0.06206896551724139,0.3836477987421384,0.06289308176100629,0.24096385542168675,0.1965,348,0.5621970920840065,0.3764367816091954,0.3685897435897436,86,86,0.46511627906976744,0.3023255813953488,0.18604651162790697,9.453488372093023,81.76046511627906,0.313953488372093,0.03488372093023256,0.19767441860465115,0.758957654723127,0.30042918454935624
"Lough, David",2016,79,290,67,16,9,8,2,8,1,12,3,1,0,60,0.23880597014925373,0.34177215189873417,0.31343283582089554,0.6552049877196298,0.07462686567164181,0.10126582278481013,0.11392405063291139,0.26666666666666666,0.2923205128205128,133,0.4586206896551724,0.16541353383458646,0.3313253012048193,60,58,0.43333333333333335,0.2,0.25,13.586206896551724,84.81551724137931,0.23333333333333334,0.0,0.2,0.6290322580645161,0.07692307692307693
"Marchán, Rafael",2021,56,193,52,12,4,4,0,10,0,9,1,1,1,42,0.23076923076923078,0.2857142857142857,0.34615384615384615,0.6318681318681318,0.11538461538461536,0.17857142857142858,0.07142857142857142,0.2682926829268293,0.2767142857142857,88,0.45595854922279794,0.1590909090909091,0.297029702970297,42,42,0.40476190476190477,0.16666666666666666,0.2857142857142857,,,0.19047619047619047,0.0,0.14285714285714285,0.6304347826086957,0.15517241379310345
"Marchán, Rafael",2024,56,195,51,15,3,3,1,8,0,8,4,0,3,44,0.29411764705882354,0.34545454545454546,0.5490196078431373,0.8944741532976828,0.25490196078431376,0.14285714285714285,0.05357142857142857,0.3,0.3819818181818182,90,0.46153846153846156,0.15555555555555556,0.2558139534883721,44,44,0.3181818181818182,0.29545454545454547,0.3409090909090909,,,0.3181818181818182,0.09090909090909091,0.20454545454545456,0.6238532110091743,0.08823529411764706
"Marchán, Rafael",2025,119,459,106,22,10,10,1,17,1,16,4,0,2,90,0.20754716981132076,0.2796610169491525,0.3018867924528302,0.5815478094019827,0.09433962264150941,0.14285714285714285,0.08403361344537816,0.22727272727272727,0.2612372881355932,206,0.44880174291938996,0.22815533980582525,0.24,90,90,0.5222222222222223,0.2111111111111111,0.17777777777777778,10.61111111111111,84.91,0.2222222222222222,0.022222222222222223,0.15555555555555556,0.6495726495726496,0.16447368421052633
"Marchán, Rafael",2026,92,362,88,9,2,2,2,14,0,7,0,0,2,74,0.10227272727272728,0.14130434782608695,0.17045454545454544,0.3117588932806324,0.06818181818181816,0.15217391304347827,0.021739130434782608,0.09722222222222222,0.1430978260869565,180,0.4972375690607735,0.16666666666666666,0.327683615819209,74,74,0.32432432432432434,0.25675675675675674,0.20270270270270271,25.986486486486488,82.59594594594596,0.1891891891891892,0.02702702702702703,0.28378378378378377,0.6594594594594595,0.09016393442622951
"Marsh, Brandon",2022,183,709,171,45,10,10,1,58,0,26,12,2,5,114,0.2631578947368421,0.3076923076923077,0.4444444444444444,0.7521367521367521,0.18128654970760233,0.31693989071038253,0.0546448087431694,0.37037037037037035,0.32575824175824175,344,0.48519040902679833,0.25872093023255816,0.3324324324324324,114,114,0.37719298245614036,0.3157894736842105,0.2807017543859649,13.74561403508772,89.63333333333334,0.40350877192982454,0.07017543859649122,0.2631578947368421,0.6519174041297935,0.167420814479638
"Marsh, Brandon",2023,511,2149,442,125,60,60,4,159,4,77,29,6,13,288,0.2828054298642534,0.37058823529411766,0.4638009049773756,0.8343891402714932,0.1809954751131222,0.3111545988258317,0.11741682974559686,0.40875912408759124,0.3611705882352941,915,0.42577943229409027,0.2797814207650273,0.25507502206531335,288,287,0.4409722222222222,0.2638888888888889,0.2604166666666667,12.968641114982578,90.64390243902439,0.4861111111111111,0.10069444444444445,0.1875,0.6161417322834646,0.17731629392971246
"Marsh, Brandon",2024,491,2059,433,105,50,50,2,157,5,69,17,3,16,280,0.24249422632794457,0.32040816326530613,0.4064665127020785,0.7268746759673846,0.16397228637413394,0.319755600814664,0.10183299389002037,0.33584905660377357,0.3176244897959183,854,0.41476444876153473,0.275175644028103,0.2390909090909091,280,280,0.3892857142857143,0.29642857142857143,0.275,13.992857142857142,90.89571428571428,0.46785714285714286,0.09642857142857143,0.17857142857142858,0.616266944734098,0.16243654822335024
"Marsh, Brandon",2025,441,1716,394,107,38,38,0,115,5,69,25,2,11,285,0.2715736040609137,0.3318077803203661,0.4289340101522843,0.7607417904726503,0.15736040609137059,0.26077097505668934,0.08616780045351474,0.3516483516483517,0.3294988558352403,809,0.47144522144522144,0.23856613102595797,0.2925170068027211,285,283,0.42105263157894735,0.2631578947368421,0.2736842105263158,11.710247349823321,90.41272084805654,0.4666666666666667,0.08771929824561403,0.2,0.6606714628297362,0.11433756805807622
"Marsh, Brandon",2026,485,1816,449,124,29,24,2,121,4,87,18,2,17,333,0.27616926503340755,0.3202479338842975,0.43875278396436523,0.7590007178486627,0.16258351893095768,0.24948453608247423,0.05979381443298969,0.3396825396825397,0.326027139874739,946,0.5209251101321586,0.25052854122621565,0.372507869884575,333,332,0.4144144144144144,0.26426426426426425,0.27927927927927926,12.44277108433735,89.11295180722891,0.45045045045045046,0.08708708708708708,0.21021021021021022,0.6969339622641509,0.12859560067681894
"Maton, Nick",2021,131,512,117,30,10,10,2,39,1,20,7,1,2,80,0.2564102564102564,0.3230769230769231,0.38461538461538464,0.7076923076923077,0.12820512820512825,0.29770992366412213,0.07633587786259542,0.36363636363636365,0.30938461538461537,260,0.5078125,0.31153846153846154,0.3050847457627119,80,80,0.3375,0.3125,0.3,16.0125,86.89375,0.35,0.0625,0.2,0.6811594202898551,0.23404255319148937
"Maton, Nick",2022,86,368,73,18,10,10,1,29,2,10,2,1,5,46,0.2465753424657534,0.3372093023255814,0.5068493150684932,0.8440586173940745,0.26027397260273977,0.3372093023255814,0.11627906976744186,0.3170731707317073,0.3596860465116279,179,0.48641304347826086,0.35195530726256985,0.30845771144278605,46,46,0.32608695652173914,0.32608695652173914,0.2608695652173913,,,0.30434782608695654,0.06521739130434782,0.30434782608695654,0.7005988023952096,0.2222222222222222
"McCutchen, Andrew",2019,262,1165,219,56,43,43,0,55,0,33,12,1,10,164,0.2557077625570776,0.37786259541984735,0.45662100456621,0.8344835999860574,0.2009132420091324,0.2099236641221374,0.16412213740458015,0.2987012987012987,0.35844656488549614,413,0.35450643776824037,0.2566585956416465,0.14655172413793102,164,164,0.4573170731707317,0.25,0.23170731707317074,12.682926829268293,90.63780487804878,0.40853658536585363,0.07317073170731707,0.1951219512195122,0.5606837606837607,0.1798780487804878
"McCutchen, Andrew",2020,241,974,217,55,22,22,1,48,1,36,9,0,10,170,0.2534562211981567,0.3236514522821577,0.43317972350230416,0.7568311757844619,0.17972350230414746,0.1991701244813278,0.0912863070539419,0.28125,0.32707883817427386,395,0.4055441478439425,0.22025316455696203,0.21428571428571427,170,168,0.35294117647058826,0.27058823529411763,0.2823529411764706,18.18452380952381,89.75178571428572,0.4117647058823529,0.08235294117647059,0.27058823529411763,0.5883534136546185,0.16382252559726962
"McCutchen, Andrew",2021,572,2308,482,107,79,79,4,132,7,55,24,1,27,357,0.22199170124481327,0.3321678321678322,0.44398340248962653,0.7761512346574587,0.22199170124481327,0.23076923076923078,0.1381118881118881,0.24242424242424243,0.3347307692307692,963,0.4172443674176776,0.2585669781931464,0.19139596136962247,357,356,0.40896358543417366,0.30532212885154064,0.21568627450980393,14.620786516853933,88.83342696629214,0.3949579831932773,0.0896358543417367,0.24369747899159663,0.6372968349016254,0.18926174496644296
"Merrifield, Whit",2024,175,633,157,31,15,15,2,19,0,23,4,1,3,138,0.19745222929936307,0.27586206896551724,0.2929936305732484,0.5688556995387657,0.09554140127388533,0.10857142857142857,0.08571428571428572,0.2074074074074074,0.2575689655172414,310,0.48973143759873616,0.1870967741935484,0.284789644012945,138,137,0.463768115942029,0.2826086956521739,0.18840579710144928,13.094890510948906,82.62700729927008,0.17391304347826086,0.028985507246376812,0.15942028985507245,0.6851851851851852,0.11711711711711711
"Miller, Brad",2019,130,506,118,31,11,11,1,35,0,15,3,1,12,83,0.2627118644067797,0.33076923076923076,0.6101694915254238,0.9409387222946546,0.3474576271186441,0.2692307692307692,0.08461538461538462,0.2676056338028169,0.38322307692307694,236,0.466403162055336,0.3093220338983051,0.26545454545454544,83,83,0.42168674698795183,0.3253012048192771,0.1566265060240964,18.42168674698795,92.38795180722892,0.46987951807228917,0.14457831325301204,0.1566265060240964,0.7056277056277056,0.25153374233128833
"Miller, Brad",2021,375,1525,331,75,43,43,1,112,0,43,9,3,20,219,0.22658610271903323,0.31733333333333336,0.45317220543806647,0.7705055387713998,0.22658610271903323,0.2986666666666667,0.11466666666666667,0.27638190954773867,0.3314586666666666,700,0.45901639344262296,0.30857142857142855,0.24342105263157895,219,219,0.4474885844748858,0.2648401826484018,0.2191780821917808,12.634703196347031,92.0958904109589,0.4794520547945205,0.1232876712328767,0.2100456621004566,0.673202614379085,0.2407766990291262
"Moniak, Mickey",2022,50,182,46,6,3,3,0,19,0,5,1,0,0,28,0.13043478260869565,0.1836734693877551,0.15217391304347827,0.33584738243123335,0.021739130434782622,0.38,0.06,0.2222222222222222,0.15812244897959185,102,0.5604395604395604,0.3431372549019608,0.4811320754716981,28,28,0.5357142857142857,0.25,0.14285714285714285,,,0.2857142857142857,0.03571428571428571,0.17857142857142858,0.6710526315789473,0.19607843137254902
"Muñoz, Yairo",2022,60,208,57,12,3,3,0,10,0,7,2,0,3,47,0.21052631578947367,0.25,0.40350877192982454,0.6535087719298245,0.19298245614035087,0.16666666666666666,0.05,0.20454545454545456,0.2832166666666666,123,0.5913461538461539,0.2601626016260163,0.38461538461538464,47,47,0.6595744680851063,0.1702127659574468,0.1276595744680851,,,0.3617021276595745,0.0425531914893617,0.14893617021276595,0.7980769230769231,0.14457831325301204
"Nava, Daniel",2017,214,859,183,55,26,26,3,38,2,42,8,1,4,147,0.3005464480874317,0.3925233644859813,0.4207650273224044,0.8132883918083857,0.1202185792349727,0.17757009345794392,0.12149532710280374,0.35664335664335667,0.3567710280373832,355,0.41327124563445866,0.17746478873239438,0.19138755980861244,147,147,0.43537414965986393,0.2108843537414966,0.3197278911564626,10.857142857142858,87.27006802721088,0.30612244897959184,0.047619047619047616,0.1564625850340136,0.6235827664399093,0.12
"Nola, Aaron",2017,54,218,48,4,4,4,0,25,0,4,0,0,0,25,0.08333333333333333,0.15384615384615385,0.08333333333333333,0.23717948717948717,0.0,0.46296296296296297,0.07407407407407407,0.17391304347826086,0.12076923076923075,76,0.3486238532110092,0.32894736842105265,0.125,25,23,0.88,0.08,0.04,,,0.08,0.0,0.0,0.4782608695652174,0.2727272727272727
"Nola, Aaron",2018,70,264,62,3,1,1,0,36,0,2,1,0,0,33,0.04838709677419355,0.06349206349206349,0.06451612903225806,0.12800819252432155,0.016129032258064516,0.5142857142857142,0.014285714285714285,0.11538461538461539,0.05868253968253968,92,0.3484848484848485,0.2391304347826087,0.13978494623655913,33,25,0.7575757575757576,0.06060606060606061,0.12121212121212122,,,0.06060606060606061,0.0,0.030303030303030304,0.4619883040935672,0.21518987341772153
"Nola, Aaron",2019,70,286,59,7,6,6,0,35,0,5,2,0,0,29,0.11864406779661017,0.2,0.15254237288135594,0.3525423728813559,0.03389830508474577,0.5,0.08571428571428572,0.2916666666666667,0.16806153846153846,66,0.23076923076923078,0.15151515151515152,0.096,29,26,0.6896551724137931,0.10344827586206896,0.20689655172413793,,,0.20689655172413793,0.0,0.10344827586206896,0.33540372670807456,0.09259259259259259
"Nola, Aaron",2021,63,253,49,7,6,6,0,29,1,5,2,0,0,28,0.14285714285714285,0.23214285714285715,0.1836734693877551,0.4158163265306123,0.04081632653061226,0.4603174603174603,0.09523809523809523,0.3333333333333333,0.19698214285714283,83,0.32806324110671936,0.18072289156626506,0.12745098039215685,28,28,0.75,0.03571428571428571,0.21428571428571427,,,0.10714285714285714,0.0,0.03571428571428571,0.46357615894039733,0.12857142857142856
"Pache, Cristian",2023,105,426,91,21,13,13,0,30,0,11,7,1,2,62,0.23076923076923078,0.3269230769230769,0.3956043956043956,0.7225274725274725,0.1648351648351648,0.2857142857142857,0.12380952380952381,0.3220338983050847,0.31775,200,0.4694835680751174,0.365,0.25925925925925924,62,62,0.46774193548387094,0.16129032258064516,0.27419354838709675,7.661290322580645,86.90967741935484,0.46774193548387094,0.06451612903225806,0.1935483870967742,0.6857142857142857,0.2986111111111111
"Pache, Cristian",2024,117,496,103,21,13,13,0,42,1,15,5,1,0,62,0.20388349514563106,0.2905982905982906,0.27184466019417475,0.5624429507924653,0.06796116504854369,0.358974358974359,0.1111111111111111,0.3387096774193548,0.2568119658119658,231,0.4657258064516129,0.33766233766233766,0.22709163346613545,62,62,0.5483870967741935,0.22580645161290322,0.1774193548387097,8.0,91.2709677419355,0.45161290322580644,0.03225806451612903,0.08064516129032258,0.710204081632653,0.25287356321839083
"Paredes, Jimmy",2016,150,555,143,31,5,5,0,44,1,20,7,0,4,101,0.21678321678321677,0.24161073825503357,0.34965034965034963,0.5912610879053832,0.13286713286713286,0.29333333333333333,0.03333333333333333,0.28125,0.25348322147651003,320,0.5765765765765766,0.340625,0.46855345911949686,101,98,0.5544554455445545,0.16831683168316833,0.2376237623762376,6.63265306122449,89.82959183673469,0.36633663366336633,0.09900990099009901,0.13861386138613863,0.7215189873417721,0.23391812865497075
"Perkins, Cameron",2017,97,348,88,16,5,5,2,23,2,10,5,0,1,67,0.18181818181818182,0.23711340206185566,0.2727272727272727,0.5098406747891284,0.09090909090909088,0.23711340206185566,0.05154639175257732,0.22727272727272727,0.22495876288659794,159,0.45689655172413796,0.24528301886792453,0.29120879120879123,67,67,0.5223880597014925,0.208955223880597,0.19402985074626866,7.343283582089552,87.29552238805971,0.3880597014925373,0.014925373134328358,0.16417910447761194,0.6385542168674698,0.1509433962264151
"Quinn, Roman",2016,69,268,57,15,8,8,2,19,0,11,4,0,0,40,0.2631578947368421,0.373134328358209,0.3333333333333333,0.7064676616915423,0.07017543859649122,0.2753623188405797,0.11594202898550725,0.39473684210526316,0.3223283582089552,121,0.45149253731343286,0.3140495867768595,0.21052631578947367,40,38,0.625,0.175,0.2,,,0.175,0.025,0.075,0.6888888888888889,0.25806451612903225
"Quinn, Roman",2018,143,560,131,34,10,10,1,35,0,22,6,4,2,97,0.2595419847328244,0.31690140845070425,0.4122137404580153,0.7291151489087195,0.15267175572519087,0.24475524475524477,0.06993006993006994,0.3404255319148936,0.31574647887323937,273,0.4875,0.2857142857142857,0.2596491228070175,97,92,0.5257731958762887,0.18556701030927836,0.23711340206185566,8.630434782608695,86.90869565217392,0.27835051546391754,0.020618556701030927,0.13402061855670103,0.7242647058823529,0.2131979695431472
"Quinn, Roman",2019,122,448,108,23,12,12,1,34,0,15,3,1,4,75,0.21296296296296297,0.2975206611570248,0.37037037037037035,0.6678910315273952,0.15740740740740738,0.2786885245901639,0.09836065573770492,0.2714285714285714,0.28916528925619833,195,0.43526785714285715,0.3128205128205128,0.2358490566037736,75,66,0.5733333333333334,0.16,0.16,11.287878787878787,85.60303030303031,0.36,0.05333333333333334,0.18666666666666668,0.614406779661017,0.22758620689655173
"Quinn, Roman",2020,116,454,108,23,5,5,2,39,0,17,3,1,2,70,0.21296296296296297,0.2608695652173913,0.3148148148148148,0.5756843800322061,0.10185185185185186,0.33620689655172414,0.04310344827586207,0.31343283582089554,0.25384347826086956,236,0.5198237885462555,0.3008474576271186,0.270935960591133,70,69,0.5428571428571428,0.12857142857142856,0.22857142857142856,5.478260869565218,78.35362318840579,0.2571428571428571,0.02857142857142857,0.21428571428571427,0.7211155378486056,0.1878453038674033
"Quinn, Roman",2021,62,255,52,9,6,6,4,19,0,5,2,2,0,33,0.17307692307692307,0.3064516129032258,0.28846153846153844,0.5949131513647643,0.11538461538461536,0.3064516129032258,0.0967741935483871,0.2727272727272727,0.2750806451612903,103,0.403921568627451,0.32038834951456313,0.16923076923076924,33,33,0.48484848484848486,0.15151515151515152,0.24242424242424243,,,0.2727272727272727,0.030303030303030304,0.2727272727272727,0.648,0.2839506172839506
"Ramos, Wilson",2018,100,376,89,30,9,9,0,19,2,20,8,1,1,72,0.33707865168539325,0.39,0.48314606741573035,0.8731460674157303,0.1460674157303371,0.19,0.09,0.4084507042253521,0.37395,204,0.5425531914893617,0.24509803921568626,0.2994652406417112,72,69,0.625,0.1527777777777778,0.19444444444444445,2.7971014492753623,91.3840579710145,0.4583333333333333,0.027777777777777776,0.06944444444444445,0.791907514450867,0.1678832116788321
"Realmuto, J.T.",2019,591,2332,538,148,39,39,5,123,8,84,36,3,25,423,0.275092936802974,0.3254237288135593,0.49256505576208176,0.8179887845756411,0.21747211895910779,0.20812182741116753,0.06598984771573604,0.30904522613065327,0.33980338983050845,1183,0.5072898799313894,0.23837700760777683,0.3256578947368421,423,423,0.3971631205673759,0.23877068557919623,0.28368794326241137,14.39952718676123,90.29030732860521,0.41134751773049644,0.08747044917257683,0.18912529550827423,0.705829596412556,0.16645489199491742
"Realmuto, J.T.",2020,195,742,173,46,16,16,6,48,0,29,6,0,11,125,0.2658959537572254,0.3487179487179487,0.4913294797687861,0.8400474284867347,0.2254335260115607,0.24615384615384617,0.08205128205128205,0.30701754385964913,0.36079999999999995,336,0.4528301886792453,0.2976190476190476,0.2519480519480519,125,125,0.488,0.256,0.184,11.552,90.1768,0.424,0.136,0.144,0.6694677871148459,0.22594142259414227
"Realmuto, J.T.",2021,532,2096,476,125,43,43,11,129,2,79,25,4,17,349,0.26260504201680673,0.33646616541353386,0.43907563025210083,0.7755417956656347,0.1764705882352941,0.2424812030075188,0.08082706766917293,0.3253012048192771,0.3356766917293233,1038,0.4952290076335878,0.2697495183044316,0.30670339761248855,349,349,0.4670487106017192,0.24355300859598855,0.23209169054441262,11.515759312320917,89.5893982808023,0.4469914040114613,0.08595988538681948,0.1489971346704871,0.6991062562065541,0.21448863636363635
"Realmuto, J.T.",2022,633,2476,569,153,46,46,13,143,5,96,27,5,25,431,0.2688927943760984,0.334913112164297,0.46572934973637964,0.8006424619006767,0.19683655536028122,0.2259083728278041,0.07266982622432859,0.31527093596059114,0.3471879936808847,1211,0.48909531502423265,0.2634186622625929,0.3112529928172386,431,430,0.44547563805104406,0.2529002320185615,0.24129930394431554,12.913953488372092,89.98558139534885,0.46635730858468677,0.1136890951276102,0.18561484918793503,0.6713000817661489,0.2046285018270402
"Realmuto, J.T.",2023,589,2297,538,136,33,33,10,151,5,76,32,5,23,392,0.2527881040892193,0.3054607508532423,0.4591078066914498,0.7645685575446921,0.20631970260223048,0.2563667232597623,0.05602716468590832,0.3062330623306233,0.3260767918088737,1154,0.5023944275141489,0.26776429809358754,0.3025064822817632,392,392,0.36989795918367346,0.30357142857142855,0.2372448979591837,17.31122448979592,89.90510204081633,0.4362244897959184,0.1096938775510204,0.22193877551020408,0.7052631578947368,0.18781094527363185
"Realmuto, J.T.",2024,430,1655,393,101,29,29,7,106,1,68,18,1,14,286,0.25699745547073793,0.3186046511627907,0.41475826972010177,0.7333629208828925,0.15776081424936383,0.24651162790697675,0.06744186046511629,0.3175182481751825,0.32060232558139534,825,0.4984894259818731,0.26181818181818184,0.2995049504950495,286,285,0.45104895104895104,0.21678321678321677,0.2727272727272727,9.157894736842104,89.15754385964912,0.46153846153846156,0.10139860139860139,0.16783216783216784,0.6883116883116883,0.17495711835334476
"Realmuto, J.T.",2025,566,2259,519,135,34,34,9,132,3,92,28,2,13,390,0.26011560693641617,0.31504424778761064,0.3969171483622351,0.7119613961498457,0.1368015414258189,0.2332155477031802,0.06007067137809187,0.32360742705570295,0.31122300884955756,1101,0.48738379814077026,0.23978201634877383,0.3240174672489083,390,390,0.44358974358974357,0.23333333333333334,0.26666666666666666,10.96923076923077,90.24051282051283,0.46153846153846156,0.08717948717948718,0.16153846153846155,0.6552962298025135,0.14383561643835616
"Realmuto, J.T.",2026,366,1444,323,72,28,28,9,77,6,47,17,0,8,251,0.22291021671826625,0.2978142076502732,0.3498452012383901,0.6476594088886634,0.12693498452012383,0.2103825136612022,0.07650273224043716,0.26229508196721313,0.288688524590164,676,0.46814404432132967,0.24260355029585798,0.30213903743315507,251,249,0.4342629482071713,0.26294820717131473,0.27091633466135456,11.040160642570282,89.52289156626506,0.40239043824701193,0.043824701195219126,0.18725099601593626,0.6474820143884892,0.16
"Revere, Ben",2015,388,1411,366,109,19,19,1,36,0,89,13,6,1,332,0.2978142076502732,0.33419689119170987,0.3743169398907104,0.7085138310824203,0.07650273224043719,0.09278350515463918,0.04896907216494845,0.3282674772036474,0.3112357512953368,610,0.43231750531537916,0.09672131147540984,0.29864864864864865,332,317,0.5963855421686747,0.12349397590361445,0.2680722891566265,3.091482649842271,82.5,0.12349397590361445,0.0,0.12349397590361445,0.5797317436661699,0.033419023136246784
"Rincones Jr., Gabriel",2026,89,344,84,14,2,2,2,29,1,8,4,0,2,56,0.16666666666666666,0.20224719101123595,0.2857142857142857,0.48796147672552165,0.11904761904761904,0.3258426966292135,0.02247191011235955,0.2222222222222222,0.21453932584269664,198,0.5755813953488372,0.30303030303030304,0.46629213483146065,56,53,0.44642857142857145,0.32142857142857145,0.16071428571428573,13.283018867924529,90.0754716981132,0.35714285714285715,0.08928571428571429,0.16071428571428573,0.6927710843373494,0.1826086956521739
"Rodríguez, Sean",2019,139,590,112,25,19,19,3,41,1,16,5,0,4,76,0.22321428571428573,0.34814814814814815,0.375,0.7231481481481481,0.15178571428571427,0.2949640287769784,0.1366906474820144,0.3088235294117647,0.3187555555555555,258,0.43728813559322033,0.34108527131782945,0.2347560975609756,76,73,0.47368421052631576,0.18421052631578946,0.23684210526315788,12.493150684931507,86.68082191780822,0.3684210526315789,0.05263157894736842,0.18421052631578946,0.6908396946564885,0.2541436464088398
"Rojas, Johan",2023,209,726,192,49,6,6,4,57,0,34,10,3,2,142,0.2552083333333333,0.29207920792079206,0.3697916666666667,0.6618708745874587,0.11458333333333337,0.2727272727272727,0.028708133971291867,0.3533834586466165,0.2884009900990099,400,0.5509641873278237,0.2625,0.4117647058823529,142,140,0.5140845070422535,0.16901408450704225,0.21830985915492956,5.992857142857143,82.40714285714286,0.3028169014084507,0.02112676056338028,0.14084507042253522,0.6856368563685636,0.15810276679841898
"Rojas, Johan",2024,369,1353,343,83,14,14,4,70,0,65,12,3,3,281,0.24198250728862974,0.27977839335180055,0.3206997084548105,0.600478101806611,0.07871720116618075,0.1897018970189702,0.037940379403794036,0.2962962962962963,0.2654404432132964,662,0.4892830746489283,0.2280966767371601,0.35809806835066865,281,281,0.5907473309608541,0.17437722419928825,0.15658362989323843,2.811387900355872,82.36049822064057,0.2704626334519573,0.02491103202846975,0.15302491103202848,0.6191176470588236,0.15914489311163896
"Rojas, Johan",2025,172,625,152,34,13,13,0,40,3,28,3,2,1,119,0.2236842105263158,0.27976190476190477,0.2894736842105263,0.5692355889724311,0.06578947368421054,0.23255813953488372,0.0755813953488372,0.2894736842105263,0.2538095238095238,328,0.5248,0.24695121951219512,0.38095238095238093,119,119,0.5546218487394958,0.18487394957983194,0.20168067226890757,3.697478991596639,82.83109243697479,0.35294117647058826,0.03361344537815126,0.12605042016806722,0.6709677419354839,0.18269230769230768
"Ruf, Darin",2015,297,1143,268,63,21,21,5,69,3,39,12,0,12,202,0.23507462686567165,0.2996632996632997,0.4141791044776119,0.7138424041409116,0.17910447761194026,0.23232323232323232,0.0707070707070707,0.26842105263157895,0.31053198653198655,551,0.4820647419072616,0.26497277676951,0.2894736842105263,202,201,0.46534653465346537,0.23267326732673269,0.24752475247524752,12.64676616915423,90.01492537313433,0.42574257425742573,0.07920792079207921,0.22772277227722773,0.6748251748251748,0.17616580310880828
"Ruf, Darin",2016,89,351,83,17,4,4,0,25,1,12,2,0,3,60,0.20481927710843373,0.23863636363636365,0.3373493975903614,0.5759857612267251,0.1325301204819277,0.2808988764044944,0.0449438202247191,0.25,0.24805681818181818,166,0.47293447293447294,0.26506024096385544,0.3235294117647059,60,59,0.4166666666666667,0.23333333333333334,0.21666666666666667,15.152542372881356,89.2135593220339,0.4,0.08333333333333333,0.16666666666666666,0.6132596685082873,0.17117117117117117
"Ruiz, Carlos",2015,320,1236,284,60,28,26,4,43,1,44,13,1,2,245,0.2112676056338028,0.2902208201892745,0.2852112676056338,0.5754320877949083,0.073943661971831,0.134375,0.0875,0.24166666666666667,0.2588888888888889,509,0.41181229773462785,0.12573673870333987,0.21164021164021163,245,239,0.45714285714285713,0.18775510204081633,0.2979591836734694,9.790794979079498,84.87698744769874,0.17959183673469387,0.0163265306122449,0.10612244897959183,0.5814648729446936,0.06940874035989718
"Ruiz, Carlos",2016,193,828,165,43,24,23,4,28,0,34,6,0,3,137,0.2606060606060606,0.36787564766839376,0.3515151515151515,0.7193907991835453,0.09090909090909088,0.14507772020725387,0.12435233160621761,0.29850746268656714,0.32357291666666665,304,0.3671497584541063,0.12171052631578948,0.1820388349514563,137,135,0.45985401459854014,0.21897810218978103,0.2773722627737226,13.11111111111111,87.77555555555556,0.3795620437956204,0.043795620437956206,0.15328467153284672,0.5504807692307693,0.0611353711790393
"Rupp, Cameron",2015,299,1138,270,63,24,19,3,71,2,44,9,1,9,201,0.23333333333333334,0.3010033444816054,0.37407407407407406,0.6750774185556794,0.14074074074074072,0.23745819397993312,0.0802675585284281,0.28125,0.29065986394557825,552,0.4850615114235501,0.26268115942028986,0.27335640138408307,201,196,0.44776119402985076,0.19402985074626866,0.263681592039801,14.16326530612245,88.7826530612245,0.35323383084577115,0.07462686567164178,0.11940298507462686,0.7060931899641577,0.19289340101522842
